Date,SentimentA,SentimentB,SentimentC,SentimentD,SentimentE
2018-01-11T09:00:00Z,6,7,13,1,4
2018-01-11T10:00:00Z,8,2,16,0,4
2018-01-11T11:00:00Z,5,3,19,2,6
2018-01-11T12:00:00Z,13,3,39,0,4
2018-01-11T13:00:00Z,6,6,29,1,8
2018-01-11T14:00:00Z,12,4,26,0,7
2018-01-11T15:00:00Z,13,3,33,0,7
2018-01-11T16:00:00Z,9,9,29,0,8
2018-01-11T17:00:00Z,19,1,29,0,5
2018-01-11T18:00:00Z,10,5,28,0,8
2018-01-11T19:00:00Z,15,9,30,3,5
2018-01-11T20:00:00Z,19,4,26,0,5
2018-01-11T21:00:00Z,7,4,26,0,6
2018-01-11T22:00:00Z,10,2,24,0,12
2018-01-11T23:00:00Z,12,9,24,2,7
2018-01-12T00:00:00Z,9,5,31,1,9
2018-01-12T01:00:00Z,11,2,23,0,8
2018-01-12T02:00:00Z,10,5,26,0,11
2018-01-12T03:00:00Z,5,3,14,2,5
2018-01-12T04:00:00Z,14,1,20,0,6
2018-01-12T05:00:00Z,4,2,15,0,2
2018-01-12T06:00:00Z,8,3,10,0,3
2018-01-12T07:00:00Z,5,3,10,0,3
2018-01-12T08:00:00Z,10,4,21,0,4
2018-01-12T09:00:00Z,6,2,10,3,2
2018-01-12T10:00:00Z,7,2,11,0,2
2018-01-12T11:00:00Z,8,2,19,1,2
2018-01-12T12:00:00Z,10,0,17,0,2
2018-01-12T13:00:00Z,8,5,15,0,5
2018-01-12T14:00:00Z,11,3,22,0,3
2018-01-12T15:00:00Z,18,2,37,1,4
2018-01-12T16:00:00Z,16,3,29,0,7
2018-01-12T17:00:00Z,16,4,32,0,2
2018-01-12T18:00:00Z,9,2,21,1,4
2018-01-12T19:00:00Z,7,5,40,0,5
2018-01-12T20:00:00Z,11,3,25,0,8
2018-01-12T21:00:00Z,9,4,32,1,6
2018-01-12T22:00:00Z,6,4,24,1,3
2018-01-12T23:00:00Z,9,3,20,0,5
2018-01-13T00:00:00Z,11,7,30,0,4
2018-01-13T01:00:00Z,13,2,30,0,4
2018-01-13T02:00:00Z,7,2,17,0,8
2018-01-13T03:00:00Z,1,0,15,0,4
2018-01-13T04:00:00Z,5,3,16,0,2
2018-01-13T05:00:00Z,4,2,16,0,1
2018-01-13T06:00:00Z,5,4,9,0,6
2018-01-13T07:00:00Z,5,0,13,0,2
2018-01-13T08:00:00Z,5,2,15,0,4
2018-01-13T09:00:00Z,6,0,12,0,1
2018-01-13T10:00:00Z,4,0,8,0,4
2018-01-13T11:00:00Z,6,1,15,0,4
2018-01-13T12:00:00Z,8,1,16,0,4
2018-01-13T13:00:00Z,8,2,20,0,5
2018-01-13T14:00:00Z,10,0,22,0,1
2018-01-13T15:00:00Z,4,1,16,0,3
2018-01-13T16:00:00Z,10,1,20,0,8
2018-01-13T17:00:00Z,8,0,19,0,8
2018-01-13T18:00:00Z,9,3,21,0,6
2018-01-13T19:00:00Z,8,4,16,0,0
2018-01-13T20:00:00Z,13,3,24,1,4
2018-01-13T21:00:00Z,3,5,22,1,3
2018-01-13T22:00:00Z,15,2,26,1,4
2018-01-13T23:00:00Z,5,3,20,1,9
2018-01-14T00:00:00Z,15,2,23,1,8
2018-01-14T01:00:00Z,11,3,17,0,3
2018-01-14T02:00:00Z,5,1,17,1,5
2018-01-14T03:00:00Z,4,4,7,1,4
2018-01-14T04:00:00Z,5,3,15,0,4
2018-01-14T05:00:00Z,8,4,11,2,4
2018-01-14T06:00:00Z,5,1,14,0,4
2018-01-14T07:00:00Z,0,0,11,0,1
2018-01-14T08:00:00Z,3,1,12,1,5
2018-01-14T09:00:00Z,5,0,7,0,2
2018-01-14T10:00:00Z,5,4,10,0,4
2018-01-14T11:00:00Z,9,3,13,0,1
2018-01-14T12:00:00Z,2,1,16,0,1
2018-01-14T13:00:00Z,5,3,24,1,3
2018-01-14T14:00:00Z,5,5,16,0,4
2018-01-14T15:00:00Z,10,5,15,0,12
2018-01-14T16:00:00Z,10,2,25,0,5
2018-01-14T17:00:00Z,14,4,22,0,8
2018-01-14T18:00:00Z,21,6,25,0,10
2018-01-14T19:00:00Z,16,4,27,0,4
2018-01-14T20:00:00Z,8,3,20,0,12
2018-01-14T21:00:00Z,7,2,20,0,9
2018-01-14T22:00:00Z,10,7,24,0,6
2018-01-14T23:00:00Z,6,1,13,1,6
2018-01-15T00:00:00Z,11,1,21,1,8
2018-01-15T01:00:00Z,5,2,14,0,6
2018-01-15T02:00:00Z,6,1,18,0,2
2018-01-15T03:00:00Z,7,5,13,0,2
2018-01-15T04:00:00Z,5,2,14,0,5
2018-01-15T05:00:00Z,5,1,15,1,6
2018-01-15T06:00:00Z,10,3,16,0,4
2018-01-15T07:00:00Z,8,1,12,0,3
2018-01-15T08:00:00Z,6,4,17,1,6
2018-01-15T09:00:00Z,5,0,15,1,4
2018-01-15T10:00:00Z,6,1,13,0,2
2018-01-15T11:00:00Z,3,0,14,0,5
2018-01-15T12:00:00Z,10,6,19,0,5
2018-01-15T13:00:00Z,14,1,24,1,13
2018-01-15T14:00:00Z,23,7,35,0,15
2018-01-15T15:00:00Z,10,2,21,1,4
2018-01-15T16:00:00Z,13,5,23,1,8
2018-01-15T17:00:00Z,7,1,25,0,7
2018-01-15T18:00:00Z,12,4,20,0,5
2018-01-15T19:00:00Z,7,5,24,1,3
2018-01-15T20:00:00Z,11,1,31,0,6
2018-01-15T21:00:00Z,8,3,14,0,3
2018-01-15T22:00:00Z,7,5,17,0,2
2018-01-15T23:00:00Z,8,6,25,0,6
2018-01-16T00:00:00Z,10,2,24,3,8
2018-01-16T01:00:00Z,15,13,29,1,11
2018-01-16T02:00:00Z,16,3,30,1,11
2018-01-16T03:00:00Z,8,7,25,2,11
2018-01-16T04:00:00Z,10,5,22,0,7
2018-01-16T05:00:00Z,7,3,17,0,11
2018-01-16T06:00:00Z,8,3,21,0,3
2018-01-16T07:00:00Z,2,3,10,0,0
2018-01-16T08:00:00Z,14,6,33,0,11
2018-01-16T09:00:00Z,11,13,28,2,17
2018-01-16T10:00:00Z,22,14,34,1,21
2018-01-16T11:00:00Z,16,15,32,1,11
2018-01-16T12:00:00Z,10,14,27,1,11
2018-01-16T13:00:00Z,17,20,33,0,15
2018-01-16T14:00:00Z,22,10,44,1,12
2018-01-16T15:00:00Z,15,12,30,0,11
2018-01-16T16:00:00Z,24,7,54,1,10
2018-01-16T17:00:00Z,19,17,36,2,11
2018-01-16T18:00:00Z,20,17,49,0,23
2018-01-16T19:00:00Z,14,4,35,0,16
2018-01-16T20:00:00Z,10,8,25,0,15
2018-01-16T21:00:00Z,24,12,49,1,21
2018-01-16T22:00:00Z,31,17,73,2,40
2018-01-16T23:00:00Z,19,10,45,2,23
2018-01-17T00:00:00Z,15,8,32,0,17
2018-01-17T01:00:00Z,10,6,27,0,10
2018-01-17T02:00:00Z,11,9,17,2,9
2018-01-17T03:00:00Z,7,6,20,0,10
2018-01-17T04:00:00Z,9,5,21,0,11
2018-01-17T05:00:00Z,7,4,13,2,10
2018-01-17T06:00:00Z,6,5,16,3,3
2018-01-17T07:00:00Z,11,4,20,1,6
2018-01-17T08:00:00Z,4,2,22,2,4
2018-01-17T09:00:00Z,4,4,11,0,7
2018-01-17T10:00:00Z,8,11,25,1,10
2018-01-17T11:00:00Z,9,10,25,2,16
2018-01-17T12:00:00Z,9,13,21,1,10
2018-01-17T13:00:00Z,10,10,19,1,9
2018-01-17T14:00:00Z,20,18,55,2,33
2018-01-17T15:00:00Z,24,19,58,3,19
2018-01-17T16:00:00Z,27,12,60,2,26
2018-01-17T17:00:00Z,27,16,61,0,17
2018-01-17T18:00:00Z,18,13,38,4,13
2018-01-17T19:00:00Z,17,9,32,1,18
2018-01-17T20:00:00Z,25,8,41,4,19
2018-01-17T21:00:00Z,19,21,48,0,11
2018-01-17T22:00:00Z,21,13,44,0,9
2018-01-17T23:00:00Z,14,2,22,0,13
2018-01-18T00:00:00Z,13,7,30,0,9
2018-01-18T01:00:00Z,15,7,29,1,5
2018-01-18T02:00:00Z,11,5,26,1,6
2018-01-18T03:00:00Z,14,5,20,0,7
2018-01-18T04:00:00Z,9,8,23,0,7
2018-01-18T05:00:00Z,7,7,14,0,3
2018-01-18T06:00:00Z,2,2,18,1,4
2018-01-18T07:00:00Z,8,8,15,1,3
2018-01-18T08:00:00Z,12,2,31,0,8
2018-01-18T09:00:00Z,4,5,6,0,2
2018-01-18T10:00:00Z,9,4,15,0,1
2018-01-18T11:00:00Z,8,6,17,4,3
2018-01-18T12:00:00Z,10,5,25,0,7
2018-01-18T13:00:00Z,9,4,21,0,5
2018-01-18T14:00:00Z,15,6,41,1,11
2018-01-18T15:00:00Z,18,5,40,1,5
2018-01-18T16:00:00Z,11,13,29,2,12
2018-01-18T17:00:00Z,16,7,42,1,9
2018-01-18T18:00:00Z,11,2,27,0,6
2018-01-18T19:00:00Z,11,7,30,0,8
2018-01-18T20:00:00Z,10,8,26,1,5
2018-01-18T21:00:00Z,17,9,31,1,7
2018-01-18T22:00:00Z,9,4,22,2,4
2018-01-18T23:00:00Z,13,5,30,0,1
2018-01-19T00:00:00Z,16,9,28,0,9
2018-01-19T01:00:00Z,6,5,16,0,3
2018-01-19T02:00:00Z,14,7,26,0,6
2018-01-19T03:00:00Z,11,6,18,0,3
2018-01-19T04:00:00Z,14,6,21,0,5
2018-01-19T05:00:00Z,6,6,20,0,6
2018-01-19T06:00:00Z,7,3,18,0,5
2018-01-19T07:00:00Z,3,4,6,0,2
2018-01-19T08:00:00Z,9,5,21,0,6
2018-01-19T09:00:00Z,14,3,26,1,8
2018-01-19T10:00:00Z,10,6,19,0,3
2018-01-19T11:00:00Z,10,2,25,0,5
2018-01-19T12:00:00Z,5,5,16,1,5
2018-01-19T13:00:00Z,14,5,43,0,4
2018-01-19T14:00:00Z,11,6,24,0,3
2018-01-19T15:00:00Z,18,5,35,1,8
2018-01-19T16:00:00Z,12,4,24,0,6
2018-01-19T17:00:00Z,13,4,33,0,11
2018-01-19T18:00:00Z,11,5,22,0,7
2018-01-19T19:00:00Z,10,0,28,0,3
2018-01-19T20:00:00Z,6,5,25,0,3
2018-01-19T21:00:00Z,11,7,22,0,5
2018-01-19T22:00:00Z,9,10,28,1,4
2018-01-19T23:00:00Z,8,5,19,0,4
2018-01-20T00:00:00Z,9,3,21,3,2
2018-01-20T01:00:00Z,6,4,24,0,6
2018-01-20T02:00:00Z,10,6,24,0,3
2018-01-20T03:00:00Z,5,4,17,0,2
2018-01-20T04:00:00Z,12,6,27,0,4
2018-01-20T05:00:00Z,28,8,40,1,4
2018-01-20T06:00:00Z,16,7,23,1,8
2018-01-20T07:00:00Z,11,4,19,0,3
2018-01-20T08:00:00Z,10,3,22,0,2
2018-01-20T09:00:00Z,5,5,13,1,8
2018-01-20T10:00:00Z,10,2,19,0,5
2018-01-20T11:00:00Z,8,1,20,0,1
2018-01-20T12:00:00Z,7,2,14,0,6
2018-01-20T13:00:00Z,6,1,21,0,5
2018-01-20T14:00:00Z,5,5,26,0,7
2018-01-20T15:00:00Z,8,1,11,0,5
2018-01-20T16:00:00Z,15,10,33,0,12
2018-01-20T17:00:00Z,22,6,46,0,9
2018-01-20T18:00:00Z,12,6,27,0,10
2018-01-20T19:00:00Z,13,6,26,0,3
2018-01-20T20:00:00Z,7,4,18,0,2
2018-01-20T21:00:00Z,16,3,33,0,6
2018-01-20T22:00:00Z,9,3,15,0,3
2018-01-20T23:00:00Z,10,2,25,0,7
2018-01-21T00:00:00Z,4,2,7,0,5
2018-01-21T01:00:00Z,3,5,10,0,2
2018-01-21T02:00:00Z,7,3,19,0,4
2018-01-21T03:00:00Z,6,5,11,0,6
2018-01-21T04:00:00Z,5,5,11,0,4
2018-01-21T05:00:00Z,8,3,14,0,2
2018-01-21T06:00:00Z,7,1,15,0,2
2018-01-21T07:00:00Z,2,4,11,1,1
2018-01-21T08:00:00Z,4,5,15,0,4
2018-01-21T09:00:00Z,4,3,8,0,3
2018-01-21T10:00:00Z,2,5,15,0,2
2018-01-21T11:00:00Z,8,5,18,0,5
2018-01-21T12:00:00Z,9,2,12,0,6
2018-01-21T13:00:00Z,8,4,20,0,2
2018-01-21T14:00:00Z,9,1,14,1,5
2018-01-21T15:00:00Z,5,5,15,0,3
2018-01-21T16:00:00Z,12,16,34,1,6
2018-01-21T17:00:00Z,14,7,27,1,9
2018-01-21T18:00:00Z,4,5,24,0,4
2018-01-21T19:00:00Z,10,8,27,0,7
2018-01-21T20:00:00Z,8,9,19,0,6
2018-01-21T21:00:00Z,10,6,30,2,2
2018-01-21T22:00:00Z,5,3,24,1,6
2018-01-21T23:00:00Z,11,9,28,1,7
2018-01-22T00:00:00Z,14,6,28,0,4
2018-01-22T01:00:00Z,11,5,31,0,5
2018-01-22T02:00:00Z,4,3,19,1,8
2018-01-22T03:00:00Z,5,5,19,2,2
2018-01-22T04:00:00Z,13,10,22,0,6
2018-01-22T05:00:00Z,3,6,14,1,4
2018-01-22T06:00:00Z,5,5,16,0,3
2018-01-22T07:00:00Z,7,1,19,0,1
2018-01-22T08:00:00Z,7,2,12,0,3
2018-01-22T09:00:00Z,11,4,18,1,3
2018-01-22T10:00:00Z,4,4,14,0,2
2018-01-22T11:00:00Z,4,13,12,0,4
2018-01-22T12:00:00Z,9,8,26,0,5
2018-01-22T13:00:00Z,10,21,20,1,6
2018-01-22T14:00:00Z,13,9,32,1,10
2018-01-22T15:00:00Z,14,14,26,2,11
2018-01-22T16:00:00Z,21,12,40,0,7
2018-01-22T17:00:00Z,10,9,40,0,12
2018-01-22T18:00:00Z,7,7,28,2,8
2018-01-22T19:00:00Z,18,13,40,2,9
2018-01-22T20:00:00Z,8,9,25,4,8
2018-01-22T21:00:00Z,18,17,34,1,5
2018-01-22T22:00:00Z,21,18,33,2,12
2018-01-22T23:00:00Z,21,5,38,0,14
2018-01-23T00:00:00Z,10,4,18,1,4
2018-01-23T01:00:00Z,7,7,21,1,7
2018-01-23T02:00:00Z,10,8,19,0,6
2018-01-23T03:00:00Z,11,5,18,0,9
2018-01-23T04:00:00Z,7,2,16,0,6
2018-01-23T05:00:00Z,14,16,25,0,6
2018-01-23T06:00:00Z,7,13,14,0,7
2018-01-23T07:00:00Z,8,1,16,0,1
2018-01-23T08:00:00Z,4,12,15,0,4
2018-01-23T09:00:00Z,7,4,20,0,5
2018-01-23T10:00:00Z,11,7,21,1,4
2018-01-23T11:00:00Z,7,3,17,2,5
2018-01-23T12:00:00Z,11,11,23,1,7
2018-01-23T13:00:00Z,8,6,18,1,2
2018-01-23T14:00:00Z,15,14,25,2,3
2018-01-23T15:00:00Z,14,4,34,0,3
2018-01-23T16:00:00Z,25,8,51,0,8
2018-01-23T17:00:00Z,11,11,37,2,7
2018-01-23T18:00:00Z,12,5,32,0,11
2018-01-23T19:00:00Z,10,4,28,1,5
2018-01-23T20:00:00Z,18,8,41,0,7
2018-01-23T21:00:00Z,10,10,23,0,9
2018-01-23T22:00:00Z,19,8,33,0,6
2018-01-23T23:00:00Z,9,4,16,1,4
2018-01-24T00:00:00Z,7,2,18,1,3
2018-01-24T01:00:00Z,12,3,22,1,4
2018-01-24T02:00:00Z,8,5,15,0,4
2018-01-24T03:00:00Z,9,2,22,1,7
2018-01-24T04:00:00Z,10,2,21,1,7
2018-01-24T05:00:00Z,4,3,29,0,4
2018-01-24T06:00:00Z,6,4,20,0,2
2018-01-24T07:00:00Z,9,6,13,0,1
2018-01-24T08:00:00Z,5,4,12,1,2
2018-01-24T09:00:00Z,3,6,11,0,0
2018-01-24T10:00:00Z,4,4,14,0,0
2018-01-24T11:00:00Z,5,3,11,0,3
2018-01-24T12:00:00Z,10,6,22,0,3
2018-01-24T13:00:00Z,9,1,23,0,6
2018-01-24T14:00:00Z,18,3,39,0,8
2018-01-24T15:00:00Z,18,3,35,0,7
2018-01-24T16:00:00Z,10,2,27,0,2
2018-01-24T17:00:00Z,12,12,36,2,1
2018-01-24T18:00:00Z,12,10,34,1,4
2018-01-24T19:00:00Z,7,6,23,0,3
2018-01-24T20:00:00Z,12,4,33,0,8
2018-01-24T21:00:00Z,9,3,29,1,5
2018-01-24T22:00:00Z,10,7,14,0,4
2018-01-24T23:00:00Z,6,7,21,0,5
2018-01-25T00:00:00Z,13,4,25,0,5
2018-01-25T01:00:00Z,10,7,25,1,2
2018-01-25T02:00:00Z,14,3,22,0,5
2018-01-25T03:00:00Z,17,9,28,0,6
2018-01-25T04:00:00Z,8,8,16,0,7
2018-01-25T05:00:00Z,6,11,18,0,3
2018-01-25T06:00:00Z,6,5,11,2,1
2018-01-25T07:00:00Z,7,3,15,1,4
2018-01-25T08:00:00Z,8,7,19,0,5
2018-01-25T09:00:00Z,0,3,7,1,1
2018-01-25T10:00:00Z,9,10,15,0,7
2018-01-25T11:00:00Z,7,0,15,0,1
2018-01-25T12:00:00Z,9,1,20,0,0
2018-01-25T13:00:00Z,14,3,23,1,3
2018-01-25T14:00:00Z,9,4,30,0,6
2018-01-25T15:00:00Z,9,9,35,0,6
2018-01-25T16:00:00Z,15,7,45,0,9
2018-01-25T17:00:00Z,11,4,33,0,2
2018-01-25T18:00:00Z,10,5,38,1,6
2018-01-25T19:00:00Z,8,4,23,1,9
2018-01-25T20:00:00Z,10,1,29,0,3
2018-01-25T21:00:00Z,9,2,29,0,6
2018-01-25T22:00:00Z,5,3,17,2,2
2018-01-25T23:00:00Z,15,5,28,4,4
2018-01-26T00:00:00Z,16,3,26,0,7
2018-01-26T01:00:00Z,8,1,28,0,4
2018-01-26T02:00:00Z,9,2,21,0,6
2018-01-26T03:00:00Z,8,3,15,0,6
2018-01-26T04:00:00Z,10,5,23,0,3
2018-01-26T05:00:00Z,12,6,14,0,5
2018-01-26T06:00:00Z,7,6,15,0,4
2018-01-26T07:00:00Z,8,2,20,0,6
2018-01-26T08:00:00Z,12,9,23,0,6
2018-01-26T09:00:00Z,7,7,19,3,7
2018-01-26T10:00:00Z,4,10,7,1,6
2018-01-26T11:00:00Z,14,9,20,0,6
2018-01-26T12:00:00Z,9,5,21,2,5
2018-01-26T13:00:00Z,7,5,31,0,5
2018-01-26T14:00:00Z,11,8,31,1,8
2018-01-26T15:00:00Z,17,6,36,0,7
2018-01-26T16:00:00Z,12,8,35,1,5
2018-01-26T17:00:00Z,8,6,42,0,8
2018-01-26T18:00:00Z,5,3,18,0,1
2018-01-26T19:00:00Z,5,1,15,0,5
2018-01-26T20:00:00Z,11,6,29,0,9
2018-01-26T21:00:00Z,8,8,22,1,7
2018-01-26T22:00:00Z,9,6,20,0,1
2018-01-26T23:00:00Z,10,2,20,0,2
2018-01-27T00:00:00Z,5,1,21,0,5
2018-01-27T01:00:00Z,13,5,26,0,4
2018-01-27T02:00:00Z,7,5,18,2,4
2018-01-27T03:00:00Z,6,3,10,2,4
2018-01-27T04:00:00Z,4,0,16,0,6
2018-01-27T05:00:00Z,8,4,16,1,5
2018-01-27T06:00:00Z,6,6,10,0,5
2018-01-27T07:00:00Z,5,0,15,0,2
2018-01-27T08:00:00Z,4,4,18,0,2
2018-01-27T09:00:00Z,5,3,10,1,1
2018-01-27T10:00:00Z,9,6,11,0,1
2018-01-27T11:00:00Z,5,9,15,0,3
2018-01-27T12:00:00Z,4,2,13,0,2
2018-01-27T13:00:00Z,5,3,19,0,1
2018-01-27T14:00:00Z,10,5,23,0,7
2018-01-27T15:00:00Z,16,4,29,2,10
2018-01-27T16:00:00Z,21,5,36,2,5
2018-01-27T17:00:00Z,12,3,28,1,8
2018-01-27T18:00:00Z,6,0,21,0,4
2018-01-27T19:00:00Z,9,4,23,0,7
2018-01-27T20:00:00Z,14,2,28,0,2
2018-01-27T21:00:00Z,11,6,15,0,1
2018-01-27T22:00:00Z,7,4,20,0,2
2018-01-27T23:00:00Z,5,5,22,0,5
2018-01-28T00:00:00Z,8,3,14,0,3
2018-01-28T01:00:00Z,8,0,26,0,3
2018-01-28T02:00:00Z,5,5,16,0,2
2018-01-28T03:00:00Z,11,3,14,0,8
2018-01-28T04:00:00Z,11,0,21,0,5
2018-01-28T05:00:00Z,18,5,27,0,2
2018-01-28T06:00:00Z,8,5,14,0,5
2018-01-28T07:00:00Z,10,5,11,0,5
2018-01-28T08:00:00Z,6,2,23,0,1
2018-01-28T09:00:00Z,15,3,25,1,1
2018-01-28T10:00:00Z,6,2,13,0,3
2018-01-28T11:00:00Z,5,4,21,0,2
2018-01-28T12:00:00Z,3,3,8,0,1
2018-01-28T13:00:00Z,6,2,13,0,1
2018-01-28T14:00:00Z,6,3,18,0,3
2018-01-28T15:00:00Z,10,5,28,0,4
2018-01-28T16:00:00Z,28,0,37,0,5
2018-01-28T17:00:00Z,15,4,31,0,5
2018-01-28T18:00:00Z,8,2,27,1,3
2018-01-28T19:00:00Z,12,3,27,0,5
2018-01-28T20:00:00Z,11,2,29,1,4
2018-01-28T21:00:00Z,17,2,24,0,8
2018-01-28T22:00:00Z,14,4,22,0,2
2018-01-28T23:00:00Z,4,3,15,0,4
2018-01-29T00:00:00Z,2,1,9,0,0
2018-01-29T01:00:00Z,5,4,22,0,5
2018-01-29T02:00:00Z,7,8,13,0,4
2018-01-29T03:00:00Z,6,4,14,0,3
2018-01-29T04:00:00Z,3,2,19,0,5
2018-01-29T05:00:00Z,8,8,17,0,4
2018-01-29T06:00:00Z,5,5,11,0,2
2018-01-29T07:00:00Z,6,1,13,0,5
2018-01-29T08:00:00Z,3,4,9,0,0
2018-01-29T09:00:00Z,1,2,12,0,1
2018-01-29T10:00:00Z,5,5,10,0,1
2018-01-29T11:00:00Z,0,2,16,0,2
2018-01-29T12:00:00Z,6,4,12,0,3
2018-01-29T13:00:00Z,8,9,27,0,4
2018-01-29T14:00:00Z,7,9,23,0,8
2018-01-29T15:00:00Z,7,3,21,0,5
2018-01-29T16:00:00Z,15,3,29,1,3
2018-01-29T17:00:00Z,16,3,39,0,4
2018-01-29T18:00:00Z,9,6,22,1,5
2018-01-29T19:00:00Z,10,0,23,0,6
2018-01-29T20:00:00Z,6,0,16,0,1
2018-01-29T21:00:00Z,4,4,17,0,3
2018-01-29T22:00:00Z,11,18,15,0,3
2018-01-29T23:00:00Z,9,4,12,0,2
2018-01-30T00:00:00Z,9,6,22,0,4
2018-01-30T01:00:00Z,6,4,19,0,4
2018-01-30T02:00:00Z,3,11,19,0,11
2018-01-30T03:00:00Z,12,8,24,0,4
2018-01-30T04:00:00Z,6,6,22,1,3
2018-01-30T05:00:00Z,7,4,19,0,5
2018-01-30T06:00:00Z,8,2,19,0,4
2018-01-30T07:00:00Z,6,2,12,1,0
2018-01-30T08:00:00Z,5,11,12,0,2
2018-01-30T09:00:00Z,5,5,10,0,2
2018-01-30T10:00:00Z,8,6,16,0,7
2018-01-30T11:00:00Z,7,0,11,0,7
2018-01-30T12:00:00Z,6,6,18,0,4
2018-01-30T13:00:00Z,13,7,31,0,4
2018-01-30T14:00:00Z,16,14,42,0,5
2018-01-30T15:00:00Z,22,8,39,1,5
2018-01-30T16:00:00Z,17,13,32,0,8
2018-01-30T17:00:00Z,20,12,38,1,6
2018-01-30T18:00:00Z,28,23,68,1,12
2018-01-30T19:00:00Z,20,17,40,3,13
2018-01-30T20:00:00Z,13,11,30,1,11
2018-01-30T21:00:00Z,14,8,26,0,5
2018-01-30T22:00:00Z,14,9,29,0,8
2018-01-30T23:00:00Z,12,8,30,0,7
2018-01-31T00:00:00Z,11,5,17,0,9
2018-01-31T01:00:00Z,14,9,30,1,11
2018-01-31T02:00:00Z,8,13,21,0,3
2018-01-31T03:00:00Z,4,4,13,0,6
2018-01-31T04:00:00Z,6,2,12,0,9
2018-01-31T05:00:00Z,6,10,19,0,4
2018-01-31T06:00:00Z,6,9,24,0,7
2018-01-31T07:00:00Z,5,3,19,0,2
2018-01-31T08:00:00Z,6,9,22,0,4
2018-01-31T09:00:00Z,4,3,12,0,3
2018-01-31T10:00:00Z,9,9,12,0,3
2018-01-31T11:00:00Z,7,4,17,1,8
2018-01-31T12:00:00Z,6,2,16,0,2
2018-01-31T13:00:00Z,4,3,13,0,2
2018-01-31T14:00:00Z,13,11,27,1,2
2018-01-31T15:00:00Z,11,6,24,2,7
2018-01-31T16:00:00Z,10,4,29,0,7
2018-01-31T17:00:00Z,9,13,23,0,6
2018-01-31T18:00:00Z,10,10,28,0,9
2018-01-31T19:00:00Z,4,4,19,0,4
2018-01-31T20:00:00Z,7,5,20,0,11
2018-01-31T21:00:00Z,9,5,25,0,1
2018-01-31T22:00:00Z,12,8,23,0,5
2018-01-31T23:00:00Z,10,4,32,1,10
2018-02-01T00:00:00Z,8,1,14,1,4
2018-02-01T01:00:00Z,11,5,25,0,6
2018-02-01T02:00:00Z,6,7,19,0,3
2018-02-01T03:00:00Z,4,5,14,0,6
2018-02-01T04:00:00Z,11,16,17,2,4
2018-02-01T05:00:00Z,4,3,12,0,6
2018-02-01T06:00:00Z,5,6,18,0,3
2018-02-01T07:00:00Z,4,3,13,0,3
2018-02-01T08:00:00Z,5,5,22,1,5
2018-02-01T09:00:00Z,4,7,18,0,8
2018-02-01T10:00:00Z,14,10,33,0,14
2018-02-01T11:00:00Z,7,10,21,0,17
2018-02-01T12:00:00Z,11,21,17,0,14
2018-02-01T13:00:00Z,25,9,48,2,18
2018-02-01T14:00:00Z,18,8,38,0,14
2018-02-01T15:00:00Z,13,14,29,0,9
2018-02-01T16:00:00Z,27,20,56,2,21
2018-02-01T17:00:00Z,31,19,47,2,20
2018-02-01T18:00:00Z,14,17,35,1,31
2018-02-01T19:00:00Z,12,18,33,0,14
2018-02-01T20:00:00Z,35,20,58,2,34
2018-02-01T21:00:00Z,24,11,50,2,22
2018-02-01T22:00:00Z,14,8,25,0,12
2018-02-01T23:00:00Z,14,4,39,0,12
2018-02-02T00:00:00Z,8,8,24,0,8
2018-02-02T01:00:00Z,8,5,28,0,10
2018-02-02T02:00:00Z,12,11,19,0,17
2018-02-02T03:00:00Z,12,6,20,2,14
2018-02-02T04:00:00Z,7,12,18,1,11
2018-02-02T05:00:00Z,5,6,16,0,10
2018-02-02T06:00:00Z,11,16,18,0,16
2018-02-02T07:00:00Z,10,9,22,0,11
2018-02-02T08:00:00Z,6,7,19,0,14
2018-02-02T09:00:00Z,13,10,23,0,17
2018-02-02T10:00:00Z,19,8,42,1,14
2018-02-02T11:00:00Z,12,14,36,0,12
2018-02-02T12:00:00Z,21,18,46,1,13
2018-02-02T13:00:00Z,33,19,53,2,22
2018-02-02T14:00:00Z,18,14,36,1,19
2018-02-02T15:00:00Z,36,10,55,2,14
2018-02-02T16:00:00Z,18,17,46,0,13
2018-02-02T17:00:00Z,13,8,30,1,8
2018-02-02T18:00:00Z,8,5,23,0,7
2018-02-02T19:00:00Z,15,11,23,0,5
2018-02-02T20:00:00Z,15,13,30,1,8
2018-02-02T21:00:00Z,12,6,26,0,11
2018-02-02T22:00:00Z,12,5,18,0,3
2018-02-02T23:00:00Z,6,6,21,0,8
2018-02-03T00:00:00Z,8,5,29,0,7
2018-02-03T01:00:00Z,11,4,23,0,6
2018-02-03T02:00:00Z,12,6,25,1,5
2018-02-03T03:00:00Z,6,7,22,2,8
2018-02-03T04:00:00Z,8,12,21,0,2
2018-02-03T05:00:00Z,5,5,16,1,8
2018-02-03T06:00:00Z,6,8,10,0,1
2018-02-03T07:00:00Z,5,3,12,0,3
2018-02-03T08:00:00Z,5,9,12,0,0
2018-02-03T09:00:00Z,5,3,16,0,4
2018-02-03T10:00:00Z,10,2,18,0,5
2018-02-03T11:00:00Z,5,3,9,0,6
2018-02-03T12:00:00Z,7,5,19,0,4
2018-02-03T13:00:00Z,24,3,28,0,8
2018-02-03T14:00:00Z,17,2,23,0,5
